"","pm25","fips","region","longitude","latitude"
"500",9.87371311989956,"48203","east",-94.353085,32.548681
"501",10.2047614797847,"48215","east",-98.159799,26.242291
"502",9.86604548789435,"48245","east",-94.061768,29.98423
"503",7.7402380952381,"48303","west",-101.852068,33.570085
"504",9.72221823933551,"48355","east",-97.458944,27.747148
"505",9.83538961038961,"48361","east",-93.842055,30.114604
"506",5.99885671918139,"48375","west",-101.842212,35.257052
"507",10.3045918073048,"48439","east",-97.26583,32.76383
"508",9.2146476941485,"48453","east",-97.769809,30.321806
"509",7.97454300238614,"49003","west",-112.480319,41.595787
"510",9.75774088312412,"49005","west",-111.842117,41.751082
"511",9.63155203967738,"49011","west",-111.940753,41.00435
"512",9.63223241847081,"49035","west",-111.915566,40.655802
"513",6.62455532902934,"49045","west",-112.690027,40.415422
"514",8.86685828172715,"49049","west",-111.73671,40.236597
"515",9.19589464159308,"49057","west",-111.972867,41.232183
"516",6.90222222222222,"50003","east",-73.107955,43.029418
"517",6.29683653528726,"50007","east",-73.12727,44.475682
"518",9.78223904148171,"50021","east",-73.05306,43.595081
"519",9.3864455157637,"51003","east",-78.535282,38.024179
"520",10.8817011927181,"51013","east",-77.10826,38.880344
"521",9.48757888114595,"51036","east",-77.071609,37.344868
"522",10.2362047552975,"51041","east",-77.545895,37.419938
"523",10.3534592553053,"51059","east",-77.249565,38.840845
"524",11.075065913371,"51069","east",-78.244616,39.192751
"525",9.76781848706826,"51087","east",-77.476994,37.584747
"526",10.1907621082621,"51107","east",-77.568819,39.064634
"527",9.84487541239105,"51139","east",-78.488469,38.613462
"528",10.8019088319088,"51165","east",-78.84438,38.466513
"529",10.2215301318267,"51520","east",-82.176193,36.611116
"530",9.32761898089767,"51680","east",-79.170205,37.403672
"531",10.2577933993594,"51710","east",-76.2599,36.885747
"532",10.3145980079593,"51770","east",-79.955711,37.276895
"533",9.92818679537931,"51775","east",-80.055836,37.286895
"534",9.80280614666391,"51810","east",-76.087179,36.834498
"535",7.93077902151641,"53011","west",-122.547831,45.692187
"536",7.93944411490059,"53033","west",-122.196851,47.548745
"537",8.84377007829653,"53053","west",-122.383565,47.171571
"538",7.82149191897902,"53061","west",-122.094183,47.976838
"539",9.46225263808188,"53077","west",-120.512943,46.482454
"540",12.8764114273625,"54003","east",-77.983926,39.462988
"541",13.3398029761572,"54009","east",-80.590963,40.296424
"542",13.0437226884185,"54011","east",-82.323238,38.412924
"543",12.4051819949986,"54029","east",-80.575484,40.504722
"544",11.7832403262114,"54033","east",-80.341952,39.297035
"545",12.420487387962,"54039","east",-81.605694,38.34893
"546",12.8436945026791,"54049","east",-80.197936,39.499846
"547",13.1318613325649,"54051","east",-80.712893,39.907446
"548",11.5568368020345,"54061","east",-79.994783,39.634786
"549",12.4233210639628,"54069","east",-80.67612,40.078772
"550",10.1144205471639,"54081","east",-81.228271,37.771342
"551",12.8403648688476,"54107","east",-81.5317,39.259427
"552",5.71523907808738,"55003","east",-90.721893,46.337524
"553",11.3662880536154,"55009","east",-88.032769,44.493492
"554",11.098743664562,"55025","east",-89.393668,43.071496
"555",6.30819786503374,"55041","east",-88.770485,45.604373
"556",11.2191912054405,"55043","east",-90.667336,42.876486
"557",10.4409234137763,"55059","east",-87.952431,42.568669
"558",10.0585723614208,"55063","east",-91.189127,43.859415
"559",9.41794745484401,"55071","east",-87.75858,44.102318
"560",11.5759336442523,"55079","east",-87.960713,43.034113
"561",10.2481154110321,"55087","east",-88.410017,44.336535
"562",10.0309493797519,"55089","east",-87.944718,43.329252
"563",9.74949138853279,"55109","east",-92.506966,45.028469
"564",9.20805996457349,"55111","east",-89.90087,43.444512
"565",8.48309472249895,"55119","east",-90.491269,45.191826
"566",6.11159409772617,"55125","east",-89.531836,46.024577
"567",11.9759798147557,"55133","east",-88.255888,43.036352
"568",5.27225233101856,"56005","west",-105.496159,44.085797
"569",3.38262576396183,"56009","west",-105.502721,42.857379
"570",8.50559576495175,"56013","west",-108.681116,43.098213
"571",4.1327393431167,"56021","west",-104.762083,41.196199
"572",4.95557025220927,"56029","west",-108.999016,44.568961
"573",6.54923928184728,"56033","west",-106.96813,44.783629
"574",5.63258693361433,"56035","west",-109.991147,42.750949
"575",6.34970982855398,"56037","west",-109.168198,41.640708
"576",4.56580800325485,"56039","west",-110.673534,43.612124
